RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022
394976,10,"Phoenix, AZ",msa,AZ,140626,140997,141444,142322,143198,143863,144574,145250,146065,146763,147463,148152,148837,149512,150182,150836,151479,152107,152679,153268,153859,154528,155238,155854,156362,156807,157363,157951,158473,159120,159825,160740,161386,162054,162595,163298,163947,164666,165249,165937,166593,167355,168096,168947,169984,170990,171835,172516,173134,174009,175105,176414,178020,179702,,,187795,190558,193322,197162,201244,,211743,217874,224649,233949,244102,253836,264092,272520,280794,284950,286510,290468,295214,300685,302511,303196,302068,299537,296078,294652,292221,290142,287653,286339,285705,285538,285260,283966,281806,278984,275822,272869,268546,264199,259652,254032,248327,241093,236269,231150,225591,218239,211342,205978,198740,191471,184878,181694,178410,175014,170876,167794,165367,163337,161438,158681,158411,158498,159145,158019,156779,156416,155623,154890,152062,150053,147249,145940,144126,142385,140049,138258,137301,135768,134230,132457,131932,131755,131791,131981,132082,133381,134209,135481,136038,138619,142439,146579,150064,153342,157165,160643,163992,165955,168666,170489,173114,174698,176684,179467,183194,186196,188552,190168,190600,192108,194157,197248,198080,197674,197427,197652,197602,197653,197326,197641,198610,199908,200655,201315,203201,205115,206903,207630,209186,210555,212408,213394,214095,214662,216572,218318,219689,220654,221680,222636,222820,223448,224527,226258,227839,228632,229431,230774,232544,233871,234948,236069,237784,238743,240185,241466,242792,243578,245019,247276,249564,251357,252870,254176,255619,257091,258950,260138,261180,262146,263505,264776,266133,266988,267774,268552,269654,271502,273098,274748,276313,278327,280321,282365,285343,289396,292077,293791,295766,300117,305300,310510,315799,321854,328982,335208,343708,350408,362124,373387,386287,396437,404541,412152,418255,424273,429963,438474,447496,458746,467304,473537,471567,465528,456386,451347,446306,442769
394404,11,"Boston, MA",msa,MA,228375,229649,230886,233056,235214,237528,240558,244136,247951,251867,255728,259672,263040,266064,269063,272323,275482,278658,281946,285487,288965,292859,296553,299823,302152,304283,306613,309124,311626,314150,316921,320060,323626,328327,332800,336977,339969,343107,346434,350109,353531,356291,357904,359583,361578,363999,366479,368891,371370,373991,376713,379629,382273,384674,387119,389624,392897,396102,399275,401654,403818,406881,409874,413275,415969,417226,417945,417768,419024,419888,420655,420183,419680,418335,417433,416699,415967,414734,411942,409440,406231,403541,400486,398389,397018,396054,395388,394511,393607,392309,390823,389408,387984,386126,384088,382041,380106,377779,375670,373666,372049,370217,368058,365733,362962,359806,356869,354233,352346,350478,348125,346371,345447,345444,345324,344976,344540,344195,344316,345439,346923,348611,349779,350930,351570,351977,351648,350987,349028,347233,345577,345250,344790,343645,341871,340706,339688,339430,338336,337228,335395,333602,331939,330819,329829,329562,329991,330936,331927,332445,333249,333785,334250,335328,337120,339553,340806,343352,346421,350712,353884,356101,358025,360207,363242,366002,368222,369846,371618,372996,374608,376562,378545,380294,381402,382139,382269,381999,382342,384032,387030,390076,392177,392782,393815,394909,397003,398559,400030,401706,403257,404389,406447,408569,411166,413580,416455,418795,419719,420189,421917,423641,426456,428298,430255,431635,433676,436404,438983,441581,444381,445867,447818,449377,452559,454752,457428,459986,463443,466036,468478,470430,471977,473263,474052,475512,476551,477940,479272,480119,479761,478936,478377,478829,478963,479671,481019,482407,483657,485130,487723,489769,492320,493756,494813,494564,496334,501298,507775,514911,521450,528177,533638,539710,544872,550888,558005,567835,577560,585363,590283,594770,599014,603760,609123,616183,624456,634074,641884,647406,648678,647557,646248,644910,644098,642827
395057,12,"San Francisco, CA",msa,CA,351806,353688,356311,363481,372528,380947,388316,394381,401600,408299,415468,422875,428875,434796,441415,448954,454928,458730,461680,464616,466952,468139,468952,468412,467751,467782,469328,472895,476823,482425,488091,494165,499129,502980,506609,509770,513099,516596,520133,523792,525721,527312,529066,532829,537255,542707,547663,553164,560171,568175,578263,587454,596978,606051,615573,624550,633978,643095,653314,663630,674371,685825,696874,708949,720684,731457,739643,747263,754734,762811,768354,772247,774639,778058,782042,784103,783422,782101,780335,779727,776745,773372,771544,771053,772905,770402,768149,764784,761616,757625,753810,750337,746084,738987,731874,721735,714444,708282,702270,695389,686743,678520,668779,658073,647037,637237,626802,619116,607883,600572,593324,586916,580539,577561,575288,569751,562344,561346,566239,574599,580910,584131,584670,584813,586114,585385,581864,579360,575461,572631,567997,563415,559649,555187,552622,549290,545057,539476,537005,532777,531122,527250,525652,524222,521919,521852,522212,524960,530157,538113,544747,552323,558700,567770,577614,588219,602766,615401,630083,643036,658476,670671,681214,688607,696882,705893,716981,730382,740388,750769,754432,759321,758899,758721,757699,759755,764175,770613,778544,786941,793393,802416,812219,822267,829515,836758,843546,853206,865115,876849,884085,892505,905246,916916,919590,921171,921993,924587,918973,915250,913109,919198,924567,931562,936237,941613,946419,951121,956287,962022,969046,975729,986712,997037,1010903,1024018,1038015,1048498,1061183,1075615,1089665,1100726,1108078,1116457,1120131,1121504,1117321,1107751,1099736,1095855,1094500,1094003,1093442,1092896,1092353,1089819,1089567,1088132,1088394,1092057,1100614,1108174,1118831,1120121,1110755,1100780,1101949,1117513,1129793,1140410,1148767,1154889,1159596,1168788,1183799,1204265,1232321,1264768,1297813,1318254,1330283,1334668,1344281,1355186,1372000,1394384,1422159,1446612,1460643,1459110,1445539,1417137,1395894,1380168,1370751,1359655
395025,13,"Riverside, CA",msa,CA,143560,144299,144937,146233,147402,148617,149794,151188,152553,154018,155346,156679,158037,159142,160467,161775,163271,164725,166430,168423,170268,171913,173400,175042,176514,177786,178950,180253,181899,184112,186571,189615,192603,195527,198271,200758,203294,205269,207609,210446,214019,217601,221155,225065,228842,232996,236949,241072,244589,248665,253616,259266,264980,271911,279863,289618,297367,304578,309640,316822,322279,329019,333910,341679,346982,352886,357737,364146,370568,376375,381248,385117,389045,392764,397085,400630,403905,406735,408835,410588,411860,412716,412971,412600,412111,412413,411236,409127,405079,400937,396272,390367,383710,376930,370688,364848,358960,350702,339349,326369,314099,302812,290244,278073,266729,258662,250050,241132,232135,227265,223511,219628,214351,211241,208884,206550,203290,201440,201790,203547,205808,206463,207213,207899,209371,209705,209395,207738,207354,205962,206241,206211,206658,206074,205202,203915,203300,201743,200657,199387,198616,197820,197621,197373,197423,196671,196601,196970,197834,199056,200468,202961,205943,208162,210077,212258,215934,219381,223355,227368,232580,237937,243217,246886,251995,258296,265310,270503,274795,279135,282173,283847,285633,287328,288222,288785,288881,290265,290903,291839,292672,293861,294993,296645,297764,299284,299905,301381,302980,304708,306133,307890,309810,311407,313046,314622,316638,317981,319437,321038,322106,323333,324217,325688,327420,328967,330917,333283,335499,338231,338891,340876,342409,345315,347188,349135,351436,354931,358067,360838,363507,365698,367460,368506,369741,370511,371281,371568,373145,374283,376001,376976,377759,378143,378443,379010,379184,380718,381516,383764,384359,385932,387404,389775,391096,392007,394295,398901,404570,410139,416008,422352,428471,434903,442060,451377,462981,476065,491092,504863,516573,523588,528072,533017,542721,554109,566763,575802,583468,588911,588465,585543,579713,577979,576480,574659
394532,14,"Detroit, MI",msa,MI,138831,139134,139674,140667,141806,142917,144192,145321,146274,147045,148026,149075,150099,150924,151665,152351,153106,153820,154500,155205,155958,156670,157257,157860,158551,159166,159636,159939,160217,160629,160936,161353,161664,162161,162604,163086,163554,164021,164258,164620,165038,165548,165851,166180,166620,167235,167784,168313,168833,169195,169639,169918,170378,170788,171259,171721,172149,172623,172978,173361,173759,174019,174253,174446,174809,174996,175071,175231,175537,175879,176108,176318,176544,176778,176827,176702,176433,176102,175668,175080,174397,173641,172855,171944,170812,169636,168364,167343,166152,165180,164066,163088,161615,159899,158213,156899,155521,153933,151828,149250,146394,143517,140440,136874,133719,131541,129606,126786,122669,118571,114982,112558,110767,109085,107928,106550,105350,103532,102009,100590,99996,99154,98674,98238,98414,98833,98600,98141,97240,96427,95298,94174,92911,92045,91361,90731,90109,89390,88930,88697,88731,88778,88710,88529,88305,88074,88475,88953,89885,90857,92179,93141,93734,94482,95278,96067,96762,97915,99422,101071,102802,104623,106662,108737,110784,112552,114141,115770,117478,119036,120284,121381,122410,123657,124642,125176,125198,125256,125640,126204,126940,127825,128833,129748,130410,130974,131355,131677,131723,131885,132210,133014,133921,134995,135718,137177,138542,140025,140855,141378,142055,142848,143686,144398,145354,146590,148016,149369,150878,152183,152829,153303,153856,154617,155590,156543,158077,159704,161443,163091,164445,165592,166273,166756,167473,168150,169044,169993,171058,172089,172713,173287,174113,174897,175406,175417,175541,175657,175963,176303,177255,178437,180401,181948,182261,181313,180991,182429,185038,187967,190856,193709,195931,198308,200474,202623,205388,208982,212711,215934,218109,220180,221201,222843,225203,227985,230835,233685,236223,238148,238274,237859,237333,237584,238088,238433
395078,15,"Seattle, WA",msa,WA,216160,217172,218005,219637,221259,222616,224086,225109,226016,226780,227713,228944,230291,231722,233143,234372,235197,236065,236808,237881,238588,239595,240396,241649,242558,243604,244500,245355,245964,246360,246865,247586,248248,248952,249553,249768,250486,251140,252607,253775,255378,256713,258010,259451,260761,262108,262967,264302,265933,267757,269381,271315,273838,276900,279585,282026,284280,286510,288952,291734,294926,297481,300686,304301,308662,313775,319274,325494,330536,335114,339424,343793,347050,351477,355897,361647,366782,371820,376658,380989,384594,387811,389709,390691,391064,392575,395801,399832,402552,403964,404193,405152,405315,403669,400723,398147,396136,393673,390874,387046,382930,378343,374601,369724,364934,360318,356400,351844,347815,343462,339386,333667,328938,324899,322754,320692,319043,317960,317669,317449,315544,313802,311931,312337,312751,311900,309301,305471,302263,298282,294795,291524,289276,287744,285428,283037,278603,275521,272172,269976,267246,264703,262638,260700,259401,257318,256732,256655,258699,261284,264231,266429,268438,270936,274088,276869,278894,282208,286256,291172,295394,298836,302457,305762,309018,311560,313761,316453,319812,322833,324304,325109,325495,327820,329110,330083,330061,331518,333589,336790,340614,343723,346667,348676,351779,353882,356235,359289,362500,365660,368833,372441,376006,380608,385336,390097,393589,396687,399776,402244,404701,407045,411074,416151,421674,427277,432159,437381,441827,446325,450729,454632,458143,462642,466896,472659,479238,487330,494916,500174,503049,503669,502731,502274,503650,505129,506450,506522,507425,506833,506315,504339,503279,501819,501655,502521,503668,505081,508498,514140,521107,526963,532898,537175,537188,536665,538326,546157,555273,565756,574848,581652,588597,595897,604881,615070,626977,644388,659888,673101,681309,688813,699646,711046,724611,737463,755019,773316,782487,780595,773534,766221,761933,757539,759014,748399
394865,16,"Minneapolis, MN",msa,MN,153340,154106,154690,156070,157363,158868,160449,162941,165188,167471,169023,170969,172722,174388,176158,178035,179753,181418,183179,185309,187561,189935,192037,193711,195033,196143,197251,198301,199894,201380,203049,204450,205990,207472,208995,210734,212427,213999,215490,216971,218560,219968,221463,222879,224415,225776,227258,228705,230084,231541,232941,234689,236404,238310,239949,241439,242881,244166,245215,246289,247786,249461,250742,252263,253853,255502,256632,257384,258295,259141,260225,260948,261418,261753,262001,262504,262809,263316,263292,263092,262369,261858,261208,260952,260817,260864,260539,260026,259277,258541,257391,256377,255161,254179,252612,250625,248217,245427,242875,240695,239102,237868,236209,233708,230736,227719,225096,222586,220130,217786,215095,212983,211852,211638,211611,211557,211102,210318,209384,209035,208993,209394,210221,211010,211535,211180,210327,208549,206127,203583,201491,199084,197006,194582,193225,191462,189821,187870,186085,184600,183208,181964,180627,179205,178215,177759,178460,179304,180259,181377,182644,184120,185583,187362,189190,190940,192814,194307,195925,197350,199820,202045,204395,206292,208185,209852,211237,212425,214057,216195,219105,221376,222744,222997,222822,222196,221415,220662,220426,220894,221598,223592,225580,227641,228378,228521,228740,228934,229492,229840,230672,231834,233662,235804,237787,239198,239568,239798,240270,241373,242329,243389,244498,245876,247248,248917,250888,253068,254888,256116,256936,257403,258092,258755,260086,261967,264362,266885,269063,270902,272129,272889,273493,274563,275789,277136,278306,279820,281375,282741,283205,283626,284028,284748,285182,285472,286250,287343,288729,290356,291741,293191,294386,295715,296513,297041,297854,299984,302963,306809,310531,313931,317360,320240,323461,325778,329643,334268,339973,343965,346700,348405,350557,353480,356330,359733,363104,367009,370173,371961,371950,370741,369924,370239,370589,370541
395056,17,"San Diego, CA",msa,CA,225274,226500,227828,230790,233629,237312,241130,245239,248848,252007,255335,258190,260693,263856,268039,273134,277283,280268,282429,284652,287295,290132,292966,295065,297256,299405,302359,305771,310020,314534,319989,325688,331547,337492,342834,348847,353719,358519,363532,368891,374882,379610,385636,390752,397438,403097,408883,410395,415321,422656,433087,441534,450270,465283,479006,491890,501003,510659,518056,524519,528285,532010,538617,546879,555057,557742,558750,559908,560953,561646,561717,561778,563565,563052,563466,562644,564400,563580,560677,556171,552465,549818,548664,546819,545516,543175,537280,531515,525228,521305,515913,512541,507595,503122,496944,492828,486450,478648,469768,463140,454915,446586,436445,427120,415788,406604,398138,392785,387796,385153,383781,378873,376048,369809,369099,365921,367348,367826,372014,375538,379061,380716,382914,386891,387465,387190,384268,382166,378760,374275,370822,369752,369068,368264,365536,364190,362545,361968,360160,356388,352673,349936,349257,348188,349134,350119,351211,350664,351385,353982,356561,358972,360995,364238,368076,375406,381866,388283,394210,401005,407752,416006,424573,432845,436920,439583,442504,445945,452238,459762,460697,459051,455230,455114,455465,452858,453232,454077,458606,460550,461008,461661,466522,470135,473865,473990,473140,473877,476294,480857,484427,489311,497088,500333,499610,499060,500467,503800,502316,504686,507644,513838,517051,519763,519862,522945,526904,532190,537292,541078,542566,543533,545933,551218,554632,558492,564500,570973,575126,574923,574349,575416,577464,580525,581697,583946,584867,584522,580812,578490,578133,581135,582746,584600,586848,588814,589379,589932,591933,594423,597343,600548,606135,610029,612917,613155,616696,623304,633301,644221,656173,666698,676033,684335,694479,708389,729197,753163,776795,791303,800934,805629,813095,824324,844574,864695,887685,906908,920069,919535,908231,897158,890169,885101,880975,874095
395148,18,"Tampa, FL",msa,FL,102974,103180,103461,104142,104940,105756,106444,107212,108011,108784,109522,110285,111017,111838,112569,113419,114148,114931,115740,116574,117477,118343,119252,120229,121229,122157,123116,124135,125186,126184,127153,128226,129246,130240,131221,132343,133508,134713,135901,137217,138576,139847,141163,142468,143854,145311,146638,148003,149108,150355,151801,153457,155248,157274,159770,162530,165278,167575,169707,171859,174358,177177,180228,184000,187666,191630,195561,199864,204581,208504,212215,215245,218143,221214,224906,229216,232215,234407,235411,237004,237446,237107,235758,233655,232626,231941,231608,230904,229765,227823,224719,221226,218022,214586,211789,208153,204904,200835,197540,194175,190927,187760,184598,181302,177983,174515,170674,167048,163883,161025,158435,155436,153048,150657,148856,146730,144922,143380,142816,142167,141995,141766,141600,141342,141039,140613,139613,138339,136713,135176,133477,132188,130561,128659,126886,125100,123711,122159,120922,119821,119142,119016,118964,118832,118342,118292,118450,118867,119201,119636,120358,121241,121995,122887,123545,124757,126058,127673,128939,130174,131807,133578,135628,137365,139156,140882,142492,143983,144747,145659,146543,147501,148403,149033,149682,149838,150378,151537,152955,154385,155244,156323,156837,157683,158135,159113,159991,160985,162115,163377,164656,166162,167820,169792,171414,172817,174082,175071,176191,177383,178803,179870,181563,183296,184963,185849,186706,188324,189952,191656,192934,194534,195839,197147,198470,199810,201108,202765,204779,206628,207787,208770,209648,210789,212066,213420,214819,216414,218011,218733,219084,219431,220077,220462,221069,221555,222051,222568,223585,224612,225852,227196,228978,230643,231795,232969,234294,236874,239633,242816,246500,250420,254798,258867,263144,267451,272658,280454,289558,298502,306125,312520,319208,324749,332503,340057,350286,361218,372057,380206,384666,387292,388572,388982,388811,388223
394530,19,"Denver, CO",msa,CO,194222,195539,196680,199221,201606,204139,206505,209101,211786,214402,217045,219535,222129,224443,226832,229068,231091,232737,234452,236141,237649,238831,239854,240580,240880,241383,242275,243343,244350,245108,245897,246258,246662,247093,247632,247891,247901,247963,248417,248702,248642,248425,248464,248588,248828,249065,249781,250438,250841,250954,251149,251745,252405,253098,253680,254271,254361,254639,254831,255689,256489,257018,257393,257697,258354,258803,259389,259804,260066,260440,260776,261258,261683,261822,262029,262070,262566,262864,262880,262923,262333,261718,260902,260612,260307,259510,259088,259006,259505,259824,260031,259943,259220,258064,256564,254705,253212,251954,251143,250276,249315,248606,247270,246140,245239,244695,243993,243049,242146,241780,241725,241695,241697,241555,241163,240838,240630,240838,240931,241230,242079,243353,244346,244504,244035,243078,241978,240629,239272,237912,236901,236082,235385,234465,233528,232890,231754,230945,230137,229934,229878,229835,229874,229834,230057,230495,231036,232032,233729,235972,238232,239862,241592,243374,245427,247327,249564,252155,254832,257013,258820,260775,263221,265853,268165,270007,271651,273847,275799,278055,279477,281073,282789,284627,286583,287864,289688,291881,294830,298066,302039,306222,310102,313532,316514,319498,322183,325394,328811,332610,336262,340091,343178,346597,349839,353208,355836,357793,360001,362137,364204,366389,369158,372374,375753,379374,383012,386103,388318,390161,391314,392429,394226,396831,399606,402811,405628,408412,410692,413500,416231,418610,420549,422429,424616,426736,429208,430531,431546,432687,433732,434590,434119,433946,433565,433864,434283,435028,435960,437816,440630,442769,444595,446071,447478,448484,449884,453008,457313,462534,468171,474094,480328,487032,494548,503066,514518,527637,541198,551035,558141,564250,571735,580839,590688,601863,614857,627028,635788,637068,632910,626465,623014,621866,621027,618385
395121,20,"St. Louis, MO",msa,MO,115175,115396,115660,116233,116813,117451,118175,119012,119827,120611,121545,122334,122835,123148,123607,124368,125177,126007,126790,127439,128165,128895,129730,130573,131354,132124,132760,133394,134070,134857,135711,136447,137212,137996,138869,139638,140398,141153,141873,142553,143328,144239,145148,146089,147141,148324,149263,150199,150960,151702,152275,152883,153736,154606,155598,156364,156965,157481,158087,158868,159619,160296,160996,161688,162543,163308,164074,164848,165680,166520,167269,168007,168654,169302,169845,170390,170879,171301,171692,171901,172137,172417,172811,173053,173223,173199,173247,173276,173322,173383,173372,173246,172961,172572,172053,171525,170974,170736,170385,169692,168913,168130,167670,167119,166606,165892,165096,164212,163448,162911,162703,162385,161780,160823,159882,159080,158386,158045,158112,158382,158572,158224,157933,157903,158103,157924,157336,156556,155749,154735,153764,152666,151655,150758,149910,149106,148162,147393,146472,145452,144542,143673,142872,142020,141425,141011,141014,141362,141885,142100,141983,141834,141806,141587,141660,141772,142554,142961,143412,143712,144122,144490,144578,144719,144668,144935,144939,145060,144787,144774,144860,145449,146422,147410,148157,148460,148586,148695,148759,148932,148856,149144,149468,150240,150815,151404,151784,152193,152548,152905,153151,153689,154183,154865,155351,155918,156520,157211,157894,158324,158848,159606,160566,161267,161857,162531,163317,164050,164463,164915,165376,166158,167043,167829,168361,168809,169364,169923,170676,171262,171861,172146,172660,173286,173863,174632,175370,176365,177476,178727,179622,179940,180082,180160,180285,180342,180568,180956,181400,182242,183018,183949,184352,184915,185049,185754,186941,188877,191013,193146,195315,197356,199399,201222,203551,206110,209498,213199,216781,219135,220421,221348,222976,225203,228014,231298,234920,237728,240192,241520,242334,242571,242976,244231,245314,245993
394358,21,"Baltimore, MD",msa,MD,155219,155394,155720,156340,157047,157714,158284,158985,159650,160397,160920,161508,162031,162508,162883,163511,164217,165166,166049,167177,168282,169254,170087,170974,172082,173374,174618,175882,177438,179240,181118,182937,184730,186576,188383,190276,191980,193648,195311,197272,199319,201716,204243,206924,209485,212029,214523,217078,219430,221710,223914,226875,230550,234602,238232,242672,247068,251633,255744,259640,263230,265854,269106,273209,278162,283559,289321,295603,300264,304483,307466,310995,313767,316909,319890,323578,326927,330085,332390,333616,334781,335300,335299,334795,334736,335257,335777,336184,336415,336508,336207,336074,335674,334962,332725,330367,328478,327726,327120,325412,323232,320470,317322,313847,310548,307667,305364,302722,300165,297733,295456,292835,289696,287352,285635,284606,283049,281783,280601,279776,279247,278847,278675,279012,279654,279735,278720,276270,273654,271051,268620,266003,263902,262644,261919,260754,259697,258660,257287,255637,253970,252935,251815,251014,250031,249850,250106,250837,251233,251196,251076,250805,250791,250904,251544,251982,252797,253762,255558,257078,258749,260012,261329,262160,263229,264368,266285,267621,268743,269278,269524,270173,269968,269769,268870,268560,267956,267652,267404,267476,267522,267629,267891,267739,267820,267437,267149,266705,267070,267349,267304,267630,268194,269352,269778,270778,271725,272253,272750,272834,273864,274474,275793,276911,278064,278629,279168,280379,281113,281665,281133,280839,280918,281560,282787,284096,285328,286316,287483,288462,289183,289531,290174,290751,291303,291411,291914,292131,292769,293339,293848,294183,294379,294433,294631,294478,294257,293879,294027,294631,295531,295990,296818,297279,297874,298508,300233,302888,305965,309434,312928,316689,319457,322765,326075,329994,333455,337524,341678,345146,347345,348935,351276,353558,356554,359827,363778,367502,370368,372530,374078,375239,375914,376902,378089,378790
